"","x"
"18877",0.036152
"18878",0.036252
"18879",0.036352
"18880",0.036452
"18881",0.035552
"18882",0.035652
"18883",0.035752
"18884",0.035852
"18885",0.035952
"18886",0.036052
"18887",0.036152
"18888",0.036252
"18889",0.035452
"18890",0.035552
"18891",0.035652
"18892",0.035752
"18893",0.035852
"18894",0.035952
"18895",0.036052
"18896",0.035452
"18897",0.035552
"18898",0.035652
"18899",0.035752
"18900",0.035852
"18901",0.035352
"18902",0.035452
"18903",0.035552
"18904",0.035652
"18905",0.035252
"18906",0.035352
"18907",0.035452
"18908",0.035152
"18909",0.035252
"18910",0.035052
"18911",0.033552
"18912",0.033652
"18913",0.033752
"18914",0.033852
"18915",0.033952
"18916",0.034052
"18917",0.034152
"18918",0.034252
"18919",0.034352
"18920",0.034452
"18921",0.034552
"18922",0.034652
"18923",0.033452
"18924",0.033552
"18925",0.033652
"18926",0.033752
"18927",0.033852
"18928",0.033952
"18929",0.034052
"18930",0.034152
"18931",0.034252
"18932",0.034352
"18933",0.034452
"18934",0.033352
"18935",0.033452
"18936",0.033552
"18937",0.033652
"18938",0.033752
"18939",0.033852
"18940",0.033952
"18941",0.034052
"18942",0.034152
"18943",0.034252
"18944",0.033252
"18945",0.033352
"18946",0.033452
"18947",0.033552
"18948",0.033652
"18949",0.033752
"18950",0.033852
"18951",0.033952
"18952",0.034052
"18953",0.033152
"18954",0.033252
"18955",0.033352
"18956",0.033452
"18957",0.033552
"18958",0.033652
"18959",0.033752
"18960",0.033852
"18961",0.033152
"18962",0.033252
"18963",0.033352
"18964",0.033452
"18965",0.033552
"18966",0.033652
"18967",0.033052
"18968",0.033152
"18969",0.033252
"18970",0.033352
"18971",0.033452
"18972",0.032952
"18973",0.033052
"18974",0.033152
"18975",0.033252
"18976",0.032852
"18977",0.032952
"18978",0.033052
"18979",0.033152
"18980",0.032752
"18981",0.032852
"18982",0.032952
"18983",0.032752
"18984",0.033552
"18985",0.033652
"18986",0.033752
"18987",0.033852
"18988",0.033952
"18989",0.034052
"18990",0.034152
"18991",0.034252
"18992",0.034352
"18993",0.034452
"18994",0.034552
"18995",0.034652
"18996",0.033452
"18997",0.033552
"18998",0.033652
"18999",0.033752
"19000",0.033852
"19001",0.033952
"19002",0.034052
"19003",0.034152
"19004",0.034252
"19005",0.034352
"19006",0.034452
"19007",0.033352
"19008",0.033452
"19009",0.033552
"19010",0.033652
"19011",0.033752
"19012",0.033852
"19013",0.033952
"19014",0.034052
"19015",0.034152
"19016",0.034252
"19017",0.033252
"19018",0.033352
"19019",0.033452
"19020",0.033552
"19021",0.033652
"19022",0.033752
"19023",0.033852
"19024",0.033952
"19025",0.034052
"19026",0.033152
"19027",0.033252
"19028",0.033352
"19029",0.033452
"19030",0.033552
"19031",0.033652
"19032",0.033752
"19033",0.033852
"19034",0.033152
"19035",0.033252
"19036",0.033352
"19037",0.033452
"19038",0.033552
"19039",0.033652
"19040",0.033052
"19041",0.033152
"19042",0.033252
"19043",0.033352
"19044",0.033452
"19045",0.032952
"19046",0.033052
"19047",0.033152
"19048",0.033252
"19049",0.032852
"19050",0.032952
"19051",0.033052
"19052",0.033152
"19053",0.032752
"19054",0.032852
"19055",0.032952
"19056",0.032752
"19057",0.033552
"19058",0.033652
"19059",0.033752
"19060",0.033852
"19061",0.033952
"19062",0.034052
"19063",0.034152
"19064",0.034252
"19065",0.034352
"19066",0.034452
"19067",0.034552
"19068",0.034652
"19069",0.033452
"19070",0.033552
"19071",0.033652
"19072",0.033752
"19073",0.033852
"19074",0.033952
"19075",0.034052
"19076",0.034152
"19077",0.034252
"19078",0.034352
"19079",0.034452
"19080",0.033352
"19081",0.033452
"19082",0.033552
"19083",0.033652
"19084",0.033752
"19085",0.033852
"19086",0.033952
"19087",0.034052
"19088",0.034152
"19089",0.034252
"19090",0.033252
"19091",0.033352
"19092",0.033452
"19093",0.033552
"19094",0.033652
"19095",0.033752
"19096",0.033852
"19097",0.033952
"19098",0.034052
"19099",0.033152
"19100",0.033252
"19101",0.033352
"19102",0.033452
"19103",0.033552
"19104",0.033652
"19105",0.033752
"19106",0.033852
"19107",0.033152
"19108",0.033252
"19109",0.033352
"19110",0.033452
"19111",0.033552
"19112",0.033652
"19113",0.033052
"19114",0.033152
"19115",0.033252
"19116",0.033352
"19117",0.033452
"19118",0.032952
"19119",0.033052
"19120",0.033152
"19121",0.033252
"19122",0.032852
"19123",0.032952
"19124",0.033052
"19125",0.033152
"19126",0.032752
"19127",0.032852
"19128",0.032952
"19129",0.032752
"19130",0.033552
"19131",0.033652
"19132",0.033752
"19133",0.033852
"19134",0.033952
"19135",0.034052
"19136",0.034152
"19137",0.034252
"19138",0.034352
"19139",0.034452
"19140",0.034552
"19141",0.034652
"19142",0.033452
"19143",0.033552
"19144",0.033652
"19145",0.033752
"19146",0.033852
"19147",0.033952
"19148",0.034052
"19149",0.034152
"19150",0.034252
"19151",0.034352
"19152",0.034452
"19153",0.033352
"19154",0.033452
"19155",0.033552
"19156",0.033652
"19157",0.033752
"19158",0.033852
"19159",0.033952
"19160",0.034052
"19161",0.034152
"19162",0.034252
"19163",0.033252
"19164",0.033352
"19165",0.033452
"19166",0.033552
"19167",0.033652
"19168",0.033752
"19169",0.033852
"19170",0.033952
"19171",0.034052
"19172",0.033152
"19173",0.033252
"19174",0.033352
"19175",0.033452
"19176",0.033552
"19177",0.033652
"19178",0.033752
"19179",0.033852
"19180",0.033152
"19181",0.033252
"19182",0.033352
"19183",0.033452
"19184",0.033552
"19185",0.033652
"19186",0.033052
"19187",0.033152
"19188",0.033252
"19189",0.033352
"19190",0.033452
"19191",0.032952
"19192",0.033052
"19193",0.033152
"19194",0.033252
"19195",0.032852
"19196",0.032952
"19197",0.033052
"19198",0.033152
"19199",0.032752
"19200",0.032852
"19201",0.032952
"19202",0.032752
"19203",0.035752
"19204",0.035852
"19205",0.035952
"19206",0.036052
"19207",0.036152
"19208",0.036252
"19209",0.036352
"19210",0.036452
"19211",0.036552
"19212",0.036652
"19213",0.035652
"19214",0.035752
"19215",0.035852
"19216",0.035952
"19217",0.036052
"19218",0.036152
"19219",0.036252
"19220",0.036352
"19221",0.036452
"19222",0.035552
"19223",0.035652
"19224",0.035752
"19225",0.035852
"19226",0.035952
"19227",0.036052
"19228",0.036152
"19229",0.036252
"19230",0.035452
"19231",0.035552
"19232",0.035652
"19233",0.035752
"19234",0.035852
"19235",0.035952
"19236",0.036052
"19237",0.035452
"19238",0.035552
"19239",0.035652
"19240",0.035752
"19241",0.035852
"19242",0.035352
"19243",0.035452
"19244",0.035552
"19245",0.035652
"19246",0.035252
"19247",0.035352
"19248",0.035452
"19249",0.035152
"19250",0.035252
"19251",0.035052
"19252",0.033552
"19253",0.033652
"19254",0.033752
"19255",0.033852
"19256",0.033952
"19257",0.034052
"19258",0.034152
"19259",0.034252
"19260",0.034352
"19261",0.034452
"19262",0.034552
"19263",0.034652
"19264",0.033452
"19265",0.033552
"19266",0.033652
"19267",0.033752
"19268",0.033852
"19269",0.033952
"19270",0.034052
"19271",0.034152
"19272",0.034252
"19273",0.034352
"19274",0.034452
"19275",0.033352
"19276",0.033452
"19277",0.033552
"19278",0.033652
"19279",0.033752
"19280",0.033852
"19281",0.033952
"19282",0.034052
"19283",0.034152
"19284",0.034252
"19285",0.033252
"19286",0.033352
"19287",0.033452
"19288",0.033552
"19289",0.033652
"19290",0.033752
"19291",0.033852
"19292",0.033952
"19293",0.034052
"19294",0.033152
"19295",0.033252
"19296",0.033352
"19297",0.033452
"19298",0.033552
"19299",0.033652
"19300",0.033752
"19301",0.033852
"19302",0.033152
"19303",0.033252
"19304",0.033352
"19305",0.033452
"19306",0.033552
"19307",0.033652
"19308",0.033052
"19309",0.033152
"19310",0.033252
"19311",0.033352
"19312",0.033452
"19313",0.032952
"19314",0.033052
"19315",0.033152
"19316",0.033252
"19317",0.032852
"19318",0.032952
"19319",0.033052
"19320",0.033152
"19321",0.032752
"19322",0.032852
"19323",0.032952
"19324",0.032752
"19325",0.033552
"19326",0.033652
"19327",0.033752
"19328",0.033852
"19329",0.033952
"19330",0.034052
"19331",0.034152
"19332",0.034252
"19333",0.034352
"19334",0.034452
"19335",0.034552
"19336",0.034652
"19337",0.033452
"19338",0.033552
"19339",0.033652
"19340",0.033752
"19341",0.033852
"19342",0.033952
"19343",0.034052
"19344",0.034152
"19345",0.034252
"19346",0.034352
"19347",0.034452
"19348",0.033352
"19349",0.033452
"19350",0.033552
"19351",0.033652
"19352",0.033752
"19353",0.033852
"19354",0.033952
"19355",0.034052
"19356",0.034152
"19357",0.034252
"19358",0.033252
"19359",0.033352
"19360",0.033452
"19361",0.033552
"19362",0.033652
"19363",0.033752
"19364",0.033852
"19365",0.033952
"19366",0.034052
"19367",0.033152
"19368",0.033252
"19369",0.033352
"19370",0.033452
"19371",0.033552
"19372",0.033652
"19373",0.033752
"19374",0.033852
"19375",0.033152
"19376",0.033252
"19377",0.033352
"19378",0.033452
"19379",0.033552
"19380",0.033652
"19381",0.033052
"19382",0.033152
"19383",0.033252
"19384",0.033352
"19385",0.033452
"19386",0.032952
"19387",0.033052
"19388",0.033152
"19389",0.033252
"19390",0.032852
"19391",0.032952
"19392",0.033052
"19393",0.033152
"19394",0.032752
"19395",0.032852
"19396",0.032952
"19397",0.032752
"19398",0.033552
"19399",0.033652
"19400",0.033752
"19401",0.033852
"19402",0.033952
"19403",0.034052
"19404",0.034152
"19405",0.034252
"19406",0.034352
"19407",0.034452
"19408",0.034552
"19409",0.034652
"19410",0.033452
"19411",0.033552
"19412",0.033652
"19413",0.033752
"19414",0.033852
"19415",0.033952
"19416",0.034052
"19417",0.034152
"19418",0.034252
"19419",0.034352
"19420",0.034452
"19421",0.033352
"19422",0.033452
"19423",0.033552
"19424",0.033652
"19425",0.033752
"19426",0.033852
"19427",0.033952
"19428",0.034052
"19429",0.034152
"19430",0.034252
"19431",0.033252
"19432",0.033352
"19433",0.033452
"19434",0.033552
"19435",0.033652
"19436",0.033752
"19437",0.033852
"19438",0.033952
"19439",0.034052
"19440",0.033152
"19441",0.033252
"19442",0.033352
"19443",0.033452
"19444",0.033552
"19445",0.033652
"19446",0.033752
"19447",0.033852
"19448",0.033152
"19449",0.033252
"19450",0.033352
"19451",0.033452
"19452",0.033552
"19453",0.033652
"19454",0.033052
"19455",0.033152
"19456",0.033252
"19457",0.033352
"19458",0.033452
"19459",0.032952
"19460",0.033052
"19461",0.033152
"19462",0.033252
"19463",0.032852
"19464",0.032952
"19465",0.033052
"19466",0.033152
"19467",0.032752
"19468",0.032852
"19469",0.032952
"19470",0.032752
"19471",0.033552
"19472",0.033652
"19473",0.033752
"19474",0.033852
"19475",0.033952
"19476",0.034052
"19477",0.034152
"19478",0.034252
"19479",0.034352
"19480",0.034452
"19481",0.034552
"19482",0.034652
"19483",0.033452
"19484",0.033552
"19485",0.033652
"19486",0.033752
"19487",0.033852
"19488",0.033952
"19489",0.034052
"19490",0.034152
"19491",0.034252
"19492",0.034352
"19493",0.034452
"19494",0.033352
"19495",0.033452
"19496",0.033552
"19497",0.033652
"19498",0.033752
"19499",0.033852
"19500",0.033952
"19501",0.034052
"19502",0.034152
"19503",0.034252
"19504",0.033252
"19505",0.033352
"19506",0.033452
"19507",0.033552
"19508",0.033652
"19509",0.033752
"19510",0.033852
"19511",0.033952
"19512",0.034052
"19513",0.033152
"19514",0.033252
"19515",0.033352
"19516",0.033452
"19517",0.033552
"19518",0.033652
"19519",0.033752
"19520",0.033852
"19521",0.033152
"19522",0.033252
"19523",0.033352
"19524",0.033452
"19525",0.033552
"19526",0.033652
"19527",0.033052
"19528",0.033152
"19529",0.033252
"19530",0.033352
"19531",0.033452
"19532",0.032952
"19533",0.033052
"19534",0.033152
"19535",0.033252
"19536",0.032852
"19537",0.032952
"19538",0.033052
"19539",0.033152
"19540",0.032752
"19541",0.032852
"19542",0.032952
"19543",0.032752
"19544",0.033552
"19545",0.033652
"19546",0.033752
"19547",0.033852
"19548",0.033952
"19549",0.034052
"19550",0.034152
"19551",0.034252
"19552",0.034352
"19553",0.034452
"19554",0.034552
"19555",0.034652
"19556",0.033452
"19557",0.033552
"19558",0.033652
"19559",0.033752
"19560",0.033852
"19561",0.033952
"19562",0.034052
"19563",0.034152
"19564",0.034252
"19565",0.034352
"19566",0.034452
"19567",0.033352
"19568",0.033452
"19569",0.033552
"19570",0.033652
"19571",0.033752
"19572",0.033852
"19573",0.033952
"19574",0.034052
"19575",0.034152
"19576",0.034252
"19577",0.033252
"19578",0.033352
"19579",0.033452
"19580",0.033552
"19581",0.033652
"19582",0.033752
"19583",0.033852
"19584",0.033952
"19585",0.034052
"19586",0.033152
"19587",0.033252
"19588",0.033352
"19589",0.033452
"19590",0.033552
"19591",0.033652
"19592",0.033752
"19593",0.033852
"19594",0.033152
"19595",0.033252
"19596",0.033352
"19597",0.033452
"19598",0.033552
"19599",0.033652
"19600",0.033052
"19601",0.033152
"19602",0.033252
"19603",0.033352
"19604",0.033452
"19605",0.032952
"19606",0.033052
"19607",0.033152
"19608",0.033252
"19609",0.032852
"19610",0.032952
"19611",0.033052
"19612",0.033152
"19613",0.032752
"19614",0.032852
"19615",0.032952
"19616",0.032752
"19617",0.033552
"19618",0.033652
"19619",0.033752
"19620",0.033852
"19621",0.033952
"19622",0.034052
"19623",0.034152
"19624",0.034252
"19625",0.034352
"19626",0.034452
"19627",0.034552
"19628",0.034652
"19629",0.033452
"19630",0.033552
"19631",0.033652
"19632",0.033752
"19633",0.033852
"19634",0.033952
"19635",0.034052
"19636",0.034152
"19637",0.034252
"19638",0.034352
"19639",0.034452
"19640",0.033352
"19641",0.033452
"19642",0.033552
"19643",0.033652
"19644",0.033752
"19645",0.033852
"19646",0.033952
"19647",0.034052
"19648",0.034152
"19649",0.034252
"19650",0.033252
"19651",0.033352
"19652",0.033452
"19653",0.033552
"19654",0.033652
"19655",0.033752
"19656",0.033852
"19657",0.033952
"19658",0.034052
"19659",0.033152
"19660",0.033252
"19661",0.033352
"19662",0.033452
"19663",0.033552
"19664",0.033652
"19665",0.033752
"19666",0.033852
"19667",0.033152
"19668",0.033252
"19669",0.033352
"19670",0.033452
"19671",0.033552
"19672",0.033652
"19673",0.033052
"19674",0.033152
"19675",0.033252
"19676",0.033352
"19677",0.033452
"19678",0.032952
"19679",0.033052
"19680",0.033152
"19681",0.033252
"19682",0.032852
"19683",0.032952
"19684",0.033052
"19685",0.033152
"19686",0.032752
"19687",0.032852
"19688",0.032952
"19689",0.032752
"19690",0.033552
"19691",0.033652
"19692",0.033752
"19693",0.033852
"19694",0.033952
"19695",0.034052
"19696",0.034152
"19697",0.034252
"19698",0.034352
"19699",0.034452
"19700",0.034552
"19701",0.034652
"19702",0.033452
"19703",0.033552
"19704",0.033652
"19705",0.033752
"19706",0.033852
"19707",0.033952
"19708",0.034052
"19709",0.034152
"19710",0.034252
"19711",0.034352
"19712",0.034452
"19713",0.033352
"19714",0.033452
"19715",0.033552
"19716",0.033652
"19717",0.033752
"19718",0.033852
"19719",0.033952
"19720",0.034052
"19721",0.034152
"19722",0.034252
"19723",0.033252
"19724",0.033352
"19725",0.033452
"19726",0.033552
"19727",0.033652
"19728",0.033752
"19729",0.033852
"19730",0.033952
"19731",0.034052
"19732",0.033152
"19733",0.033252
"19734",0.033352
"19735",0.033452
"19736",0.033552
"19737",0.033652
"19738",0.033752
"19739",0.033852
"19740",0.033152
"19741",0.033252
"19742",0.033352
"19743",0.033452
"19744",0.033552
"19745",0.033652
"19746",0.033052
"19747",0.033152
"19748",0.033252
"19749",0.033352
"19750",0.033452
"19751",0.032952
"19752",0.033052
"19753",0.033152
"19754",0.033252
"19755",0.032852
"19756",0.032952
"19757",0.033052
"19758",0.033152
"19759",0.032752
"19760",0.032852
"19761",0.032952
"19762",0.032752
"19763",0.033552
"19764",0.033652
"19765",0.033752
"19766",0.033852
"19767",0.033952
"19768",0.034052
"19769",0.034152
"19770",0.034252
"19771",0.034352
"19772",0.034452
"19773",0.034552
"19774",0.034652
"19775",0.033452
"19776",0.033552
"19777",0.033652
"19778",0.033752
"19779",0.033852
"19780",0.033952
"19781",0.034052
"19782",0.034152
"19783",0.034252
"19784",0.034352
"19785",0.034452
"19786",0.033352
"19787",0.033452
"19788",0.033552
"19789",0.033652
"19790",0.033752
"19791",0.033852
"19792",0.033952
"19793",0.034052
"19794",0.034152
"19795",0.034252
"19796",0.033252
"19797",0.033352
"19798",0.033452
"19799",0.033552
"19800",0.033652
"19801",0.033752
"19802",0.033852
"19803",0.033952
"19804",0.034052
"19805",0.033152
"19806",0.033252
"19807",0.033352
"19808",0.033452
"19809",0.033552
"19810",0.033652
"19811",0.033752
"19812",0.033852
"19813",0.033152
"19814",0.033252
"19815",0.033352
"19816",0.033452
"19817",0.033552
"19818",0.033652
"19819",0.033052
"19820",0.033152
"19821",0.033252
"19822",0.033352
"19823",0.033452
"19824",0.032952
"19825",0.033052
"19826",0.033152
"19827",0.033252
"19828",0.032852
"19829",0.032952
"19830",0.033052
"19831",0.033152
"19832",0.032752
"19833",0.032852
"19834",0.032952
"19835",0.032752
"19836",0.035752
"19837",0.035852
"19838",0.035952
"19839",0.036052
"19840",0.036152
"19841",0.036252
"19842",0.036352
"19843",0.036452
"19844",0.036552
"19845",0.036652
"19846",0.035652
"19847",0.035752
"19848",0.035852
"19849",0.035952
"19850",0.036052
"19851",0.036152
"19852",0.036252
"19853",0.036352
"19854",0.036452
"19855",0.035552
"19856",0.035652
"19857",0.035752
"19858",0.035852
"19859",0.035952
"19860",0.036052
"19861",0.036152
"19862",0.036252
"19863",0.035452
"19864",0.035552
"19865",0.035652
"19866",0.035752
"19867",0.035852
"19868",0.035952
"19869",0.036052
"19870",0.035452
"19871",0.035552
"19872",0.035652
"19873",0.035752
"19874",0.035852
"19875",0.035352
"19876",0.035452
"19877",0.035552
"19878",0.035652
"19879",0.035252
"19880",0.035352
"19881",0.035452
"19882",0.035152
"19883",0.035252
"19884",0.035052
"19885",0.033552
"19886",0.033652
"19887",0.033752
"19888",0.033852
"19889",0.033952
"19890",0.034052
"19891",0.034152
"19892",0.034252
"19893",0.034352
"19894",0.034452
"19895",0.034552
"19896",0.034652
"19897",0.033452
"19898",0.033552
"19899",0.033652
"19900",0.033752
"19901",0.033852
"19902",0.033952
"19903",0.034052
"19904",0.034152
"19905",0.034252
"19906",0.034352
"19907",0.034452
"19908",0.033352
"19909",0.033452
"19910",0.033552
"19911",0.033652
"19912",0.033752
"19913",0.033852
"19914",0.033952
"19915",0.034052
"19916",0.034152
"19917",0.034252
"19918",0.033252
"19919",0.033352
"19920",0.033452
"19921",0.033552
"19922",0.033652
"19923",0.033752
"19924",0.033852
"19925",0.033952
"19926",0.034052
"19927",0.033152
"19928",0.033252
"19929",0.033352
"19930",0.033452
"19931",0.033552
"19932",0.033652
"19933",0.033752
"19934",0.033852
"19935",0.033152
"19936",0.033252
"19937",0.033352
"19938",0.033452
"19939",0.033552
"19940",0.033652
"19941",0.033052
"19942",0.033152
"19943",0.033252
"19944",0.033352
"19945",0.033452
"19946",0.032952
"19947",0.033052
"19948",0.033152
"19949",0.033252
"19950",0.032852
"19951",0.032952
"19952",0.033052
"19953",0.033152
"19954",0.032752
"19955",0.032852
"19956",0.032952
"19957",0.032752
"19958",0.033552
"19959",0.033652
"19960",0.033752
"19961",0.033852
"19962",0.033952
"19963",0.034052
"19964",0.034152
"19965",0.034252
"19966",0.034352
"19967",0.034452
"19968",0.034552
"19969",0.034652
"19970",0.033452
"19971",0.033552
"19972",0.033652
"19973",0.033752
"19974",0.033852
"19975",0.033952
"19976",0.034052
"19977",0.034152
"19978",0.034252
"19979",0.034352
"19980",0.034452
"19981",0.033352
"19982",0.033452
"19983",0.033552
"19984",0.033652
"19985",0.033752
"19986",0.033852
"19987",0.033952
"19988",0.034052
"19989",0.034152
"19990",0.034252
"19991",0.033252
"19992",0.033352
"19993",0.033452
"19994",0.033552
"19995",0.033652
"19996",0.033752
"19997",0.033852
"19998",0.033952
"19999",0.034052
"20000",0.033152
"20001",0.033252
"20002",0.033352
"20003",0.033452
"20004",0.033552
"20005",0.033652
"20006",0.033752
"20007",0.033852
"20008",0.033152
"20009",0.033252
"20010",0.033352
"20011",0.033452
"20012",0.033552
"20013",0.033652
"20014",0.033052
"20015",0.033152
"20016",0.033252
"20017",0.033352
"20018",0.033452
"20019",0.032952
"20020",0.033052
"20021",0.033152
"20022",0.033252
"20023",0.032852
"20024",0.032952
"20025",0.033052
"20026",0.033152
"20027",0.032752
"20028",0.032852
"20029",0.032952
"20030",0.032752
"20031",0.033552
"20032",0.033652
"20033",0.033752
"20034",0.033852
"20035",0.033952
"20036",0.034052
"20037",0.034152
"20038",0.034252
"20039",0.034352
"20040",0.034452
"20041",0.034552
"20042",0.034652
"20043",0.033452
"20044",0.033552
"20045",0.033652
"20046",0.033752
"20047",0.033852
"20048",0.033952
"20049",0.034052
"20050",0.034152
"20051",0.034252
"20052",0.034352
"20053",0.034452
"20054",0.033352
"20055",0.033452
"20056",0.033552
"20057",0.033652
"20058",0.033752
"20059",0.033852
"20060",0.033952
"20061",0.034052
"20062",0.034152
"20063",0.034252
"20064",0.033252
"20065",0.033352
"20066",0.033452
"20067",0.033552
"20068",0.033652
"20069",0.033752
"20070",0.033852
"20071",0.033952
"20072",0.034052
"20073",0.033152
"20074",0.033252
"20075",0.033352
"20076",0.033452
"20077",0.033552
"20078",0.033652
"20079",0.033752
"20080",0.033852
"20081",0.033152
"20082",0.033252
"20083",0.033352
"20084",0.033452
"20085",0.033552
"20086",0.033652
"20087",0.033052
"20088",0.033152
"20089",0.033252
"20090",0.033352
"20091",0.033452
"20092",0.032952
"20093",0.033052
"20094",0.033152
"20095",0.033252
"20096",0.032852
"20097",0.032952
"20098",0.033052
"20099",0.033152
"20100",0.032752
"20101",0.032852
"20102",0.032952
"20103",0.032752
"20104",0.033552
"20105",0.033652
"20106",0.033752
"20107",0.033852
"20108",0.033952
"20109",0.034052
"20110",0.034152
"20111",0.034252
"20112",0.034352
"20113",0.034452
"20114",0.034552
"20115",0.034652
"20116",0.033452
"20117",0.033552
"20118",0.033652
"20119",0.033752
"20120",0.033852
"20121",0.033952
"20122",0.034052
"20123",0.034152
"20124",0.034252
"20125",0.034352
"20126",0.034452
"20127",0.033352
"20128",0.033452
"20129",0.033552
"20130",0.033652
"20131",0.033752
"20132",0.033852
"20133",0.033952
"20134",0.034052
"20135",0.034152
"20136",0.034252
"20137",0.033252
"20138",0.033352
"20139",0.033452
"20140",0.033552
"20141",0.033652
"20142",0.033752
"20143",0.033852
"20144",0.033952
"20145",0.034052
"20146",0.033152
"20147",0.033252
"20148",0.033352
"20149",0.033452
"20150",0.033552
"20151",0.033652
"20152",0.033752
"20153",0.033852
"20154",0.033152
"20155",0.033252
"20156",0.033352
"20157",0.033452
"20158",0.033552
"20159",0.033652
"20160",0.033052
"20161",0.033152
"20162",0.033252
"20163",0.033352
"20164",0.033452
"20165",0.032952
"20166",0.033052
"20167",0.033152
"20168",0.033252
"20169",0.032852
"20170",0.032952
"20171",0.033052
"20172",0.033152
"20173",0.032752
"20174",0.032852
"20175",0.032952
"20176",0.032752
"20177",0.033552
"20178",0.033652
"20179",0.033752
"20180",0.033852
"20181",0.033952
"20182",0.034052
"20183",0.034152
"20184",0.034252
"20185",0.034352
"20186",0.034452
"20187",0.034552
"20188",0.034652
"20189",0.033452
"20190",0.033552
"20191",0.033652
"20192",0.033752
"20193",0.033852
"20194",0.033952
"20195",0.034052
"20196",0.034152
"20197",0.034252
"20198",0.034352
"20199",0.034452
"20200",0.033352
"20201",0.033452
"20202",0.033552
"20203",0.033652
"20204",0.033752
"20205",0.033852
"20206",0.033952
"20207",0.034052
"20208",0.034152
"20209",0.034252
"20210",0.033252
"20211",0.033352
"20212",0.033452
"20213",0.033552
"20214",0.033652
"20215",0.033752
"20216",0.033852
"20217",0.033952
"20218",0.034052
"20219",0.033152
"20220",0.033252
"20221",0.033352
"20222",0.033452
"20223",0.033552
"20224",0.033652
"20225",0.033752
"20226",0.033852
"20227",0.033152
"20228",0.033252
"20229",0.033352
"20230",0.033452
"20231",0.033552
"20232",0.033652
"20233",0.033052
"20234",0.033152
"20235",0.033252
"20236",0.033352
"20237",0.033452
"20238",0.032952
"20239",0.033052
"20240",0.033152
"20241",0.033252
"20242",0.032852
"20243",0.032952
"20244",0.033052
"20245",0.033152
"20246",0.032752
"20247",0.032852
"20248",0.032952
"20249",0.032752
"20250",0.031352
"20251",0.031452
"20252",0.031552
"20253",0.031652
"20254",0.031752
"20255",0.031852
"20256",0.031952
"20257",0.032052
"20258",0.032152
"20259",0.032252
"20260",0.032352
"20261",0.032452
"20262",0.032552
"20263",0.031252
"20264",0.031352
"20265",0.031452
"20266",0.031552
"20267",0.031652
"20268",0.031752
"20269",0.031852
"20270",0.031952
"20271",0.032052
"20272",0.032152
"20273",0.032252
"20274",0.032352
"20275",0.031152
"20276",0.031252
"20277",0.031352
"20278",0.031452
"20279",0.031552
"20280",0.031652
"20281",0.031752
"20282",0.031852
"20283",0.031952
"20284",0.032052
"20285",0.032152
"20286",0.032252
"20287",0.031152
"20288",0.031252
"20289",0.031352
"20290",0.031452
"20291",0.031552
"20292",0.031652
"20293",0.031752
"20294",0.031852
"20295",0.031952
"20296",0.032052
"20297",0.031052
"20298",0.031152
"20299",0.031252
"20300",0.031352
"20301",0.031452
"20302",0.031552
"20303",0.031652
"20304",0.031752
"20305",0.031852
"20306",0.030952
"20307",0.031052
"20308",0.031152
"20309",0.031252
"20310",0.031352
"20311",0.031452
"20312",0.031552
"20313",0.031652
"20314",0.030852
"20315",0.030952
"20316",0.031052
"20317",0.031152
"20318",0.031252
"20319",0.031352
"20320",0.031452
"20321",0.031552
"20322",0.030752
"20323",0.030852
"20324",0.030952
"20325",0.031052
"20326",0.031152
"20327",0.031252
"20328",0.031352
"20329",0.030752
"20330",0.030852
"20331",0.030952
"20332",0.031052
"20333",0.031152
"20334",0.030652
"20335",0.030752
"20336",0.030852
"20337",0.030952
"20338",0.030552
"20339",0.030652
"20340",0.030752
"20341",0.030852
"20342",0.030452
"20343",0.030552
"20344",0.030652
"20345",0.030452
"20346",0.030352
"20347",0.033552
"20348",0.033652
"20349",0.033752
"20350",0.033852
"20351",0.033952
"20352",0.034052
"20353",0.034152
"20354",0.034252
"20355",0.034352
"20356",0.034452
"20357",0.034552
"20358",0.034652
"20359",0.033452
"20360",0.033552
"20361",0.033652
"20362",0.033752
"20363",0.033852
"20364",0.033952
"20365",0.034052
"20366",0.034152
"20367",0.034252
"20368",0.034352
"20369",0.034452
"20370",0.033352
"20371",0.033452
"20372",0.033552
"20373",0.033652
"20374",0.033752
"20375",0.033852
"20376",0.033952
"20377",0.034052
"20378",0.034152
"20379",0.034252
"20380",0.033252
"20381",0.033352
"20382",0.033452
"20383",0.033552
"20384",0.033652
"20385",0.033752
"20386",0.033852
"20387",0.033952
"20388",0.034052
"20389",0.033152
"20390",0.033252
"20391",0.033352
"20392",0.033452
"20393",0.033552
"20394",0.033652
"20395",0.033752
"20396",0.033852
"20397",0.033152
"20398",0.033252
"20399",0.033352
"20400",0.033452
"20401",0.033552
"20402",0.033652
"20403",0.033052
"20404",0.033152
"20405",0.033252
"20406",0.033352
"20407",0.033452
"20408",0.032952
"20409",0.033052
"20410",0.033152
"20411",0.033252
"20412",0.032852
"20413",0.032952
"20414",0.033052
"20415",0.033152
"20416",0.032752
"20417",0.032852
"20418",0.032952
"20419",0.032752
"20420",0.033552
"20421",0.033652
"20422",0.033752
"20423",0.033852
"20424",0.033952
"20425",0.034052
"20426",0.034152
"20427",0.034252
"20428",0.034352
"20429",0.034452
"20430",0.034552
"20431",0.034652
